record_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu
f1_fuel_2012_12_230_0_1,230,2012,hermiston generating,gas,mcf,8621527.0,1.019,3.355,3.355,3.292
f1_fuel_2012_12_157_0_1,157,2012,"ft churchill 1, 2",gas,mcf,3001193.0,1.027293,3.77,3.77,3.67
f1_fuel_2012_12_157_0_4,157,2012,"valmy 1, 2",coal,ton,555464.0,19.918000000000003,59.917,55.66,3.021
f1_fuel_2012_12_157_0_7,157,2012,clark mountain 3-4,gas,mcf,245220.0,1.02667,3.932,3.932,3.83
f1_fuel_2012_12_157_0_10,157,2012,"tracy 1,2,3",gas,mcf,401796.0,1.026538,3.788,3.788,3.69
f1_fuel_2012_12_157_1_1,157,2012,tracy 4&5-piñon pine,gas,mcf,2702072.0,1.027799,3.915,3.915,3.809
f1_fuel_2012_12_157_1_4,157,2012,tracy 8-10,gas,mcf,25128491.0,1.018568,3.901,3.901,3.83
f1_fuel_2012_12_108_0_7,108,2012,"reid gardner 1,2,3",gas,mcf,321078.0,1.029395,3.225,3.225,3.133
f1_fuel_2012_12_108_0_8,108,2012,"reid gardner 1,2,3",coal,ton,168681.0,21.524475,76.422,60.734,3.55
f1_fuel_2012_12_108_0_13,108,2012,"navajo 1,2,3",coal,ton,813464.0,21.526045,46.574,44.612,2.164
f1_fuel_2012_12_108_0_14,108,2012,"navajo 1,2,3",oil,bbl,2339.0,5.770842,134.579,149.327,23.32
f1_fuel_2012_12_108_1_1,108,2012,clark 4,gas,mcf,6201.0,1.037413,3.487,3.487,3.362
f1_fuel_2012_12_108_1_7,108,2012,"sun peak 3, 4, 5",gas,mcf,1315880.0,1.029784,3.486,3.486,3.385
f1_fuel_2012_12_108_1_10,108,2012,reid gardner 4,gas,mcf,9944.0,1.030429,6.649,6.649,6.453
f1_fuel_2012_12_108_1_11,108,2012,reid gardner 4,coal,ton,36391.0,22.886813,74.155,68.487,3.24
f1_fuel_2012_12_108_1_13,108,2012,"clark 5,6,7,8,9,10",gas,mcf,4328870.0,1.030163,3.419,3.419,3.319
f1_fuel_2012_12_108_2_1,108,2012,harry allen 3,gas,mcf,172586.0,1.029313,3.064,3.064,2.977
f1_fuel_2012_12_108_2_4,108,2012,lenzie 1 & 2,gas,mcf,44917166.0,1.029646,3.426,3.426,3.327
f1_fuel_2012_12_108_2_7,108,2012,silverhawk,gas,mcf,10106007.0,1.029929,3.176,3.176,3.083
f1_fuel_2012_12_108_2_10,108,2012,harry allen 4,gas,mcf,209672.0,1.029475,3.045,3.045,2.958
f1_fuel_2012_12_108_2_13,108,2012,clark peakers 11-22,gas,mcf,888416.0,1.028776,4.292,4.292,4.172
f1_fuel_2012_12_108_3_1,108,2012,higgins,gas,mcf,19389956.0,1.030151,3.311,3.311,3.214
f1_fuel_2012_12_108_3_4,108,2012,"harry allen 5,6,7",gas,mcf,23248697.0,1.029307,3.401,3.401,3.304
f1_fuel_2012_12_74_0_1,74,2012,petersburg,coal,ton,4555791.0,22.75,48.551,48.854,2.134
f1_fuel_2012_12_74_0_2,74,2012,petersburg,oil,bbl,29788.0,5.796,130.371,133.249,22.993
f1_fuel_2012_12_74_0_4,74,2012,harding street,coal,ton,1668068.0,22.273999999999997,47.148,47.586,2.117
f1_fuel_2012_12_74_0_5,74,2012,harding street,oil,bbl,11067.0,5.796,131.262,137.909,23.151
f1_fuel_2012_12_74_0_7,74,2012,eagle valley,coal,ton,759078.0,21.72,61.388,70.895,2.752
f1_fuel_2012_12_74_0_8,74,2012,eagle valley,oil,bbl,6813.0,5.796,132.208,136.652,23.318
f1_fuel_2012_12_74_0_10,74,2012,harding street,gas,mcf,1136358.0,1.0050000000000001,3.444,3.444,3.427
f1_fuel_2012_12_74_0_11,74,2012,harding street,oil,bbl,4437.0,5.796,125.593,137.909,22.151
f1_fuel_2012_12_74_0_13,74,2012,georgetown,gas,mcf,883543.0,1.003,3.603,3.603,3.594
f1_fuel_2012_12_202_0_3,202,2012,beluga,gas,mcf,21239264.0,1.0,5.38,5.38,5.38
f1_fuel_2012_12_202_0_6,202,2012,international,gas,mcf,1007501.0,1.0,3.15,3.15,3.15
f1_fuel_2012_12_42_0_2,42,2012,f. m. tait,oil,bbl,272.0,5.756772,121.931,120.188,21.18
f1_fuel_2012_12_42_0_5,42,2012,f. m. tait,gas,mcf,704951.0,1.02,4.636,4.636,4.545
f1_fuel_2012_12_42_0_8,42,2012,sidney,oil,bbl,192.0,5.80818,137.283,150.699,23.636
f1_fuel_2012_12_42_0_10,42,2012,o.h. hutchings,coal,ton,27745.0,25.035999999999998,89.709,0.0,3.583
f1_fuel_2012_12_42_0_12,42,2012,o.h. hutchings,gas,mcf,31310.0,1.02,5.509,5.509,5.401
f1_fuel_2012_12_42_0_13,42,2012,o. h. hutchings,oil,bbl,2.0,5.7540000000000004,44.824,0.0,7.79
f1_fuel_2012_12_42_0_15,42,2012,o. h. hutchings,gas,mcf,2801.0,1.02,5.548,5.548,5.439
f1_fuel_2012_12_42_1_10,42,2012,j. m. stuart,coal,ton,1691506.0,22.694,59.992,59.615,2.644
f1_fuel_2012_12_42_1_12,42,2012,j. m. stuart,oil,bbl,27561.0,5.770926,135.132,135.751,23.416
f1_fuel_2012_12_42_1_13,42,2012,yankee,oil,bbl,25.0,5.7540000000000004,48.485,0.0,8.426
f1_fuel_2012_12_42_1_15,42,2012,yankee,gas,mcf,12112.0,1.02,3.758,3.758,3.684
f1_fuel_2012_12_42_2_7,42,2012,killen,coal,ton,1066970.0,23.401999999999997,57.804,57.695,2.47
f1_fuel_2012_12_42_2_9,42,2012,killen,oil,bbl,14999.0,5.708388,129.282,135.787,22.648
f1_fuel_2012_12_42_2_14,42,2012,monument,oil,bbl,281.0,5.79768,133.844,150.898,23.086
f1_fuel_2012_12_42_3_1,42,2012,east bend,coal,ton,462999.0,22.901999999999997,52.245,52.296,2.281
f1_fuel_2012_12_42_3_3,42,2012,east bend,oil,bbl,7299.0,5.786634,134.35,138.051,23.217
f1_fuel_2012_12_42_3_4,42,2012,miami fort,coal,ton,1116689.0,23.536,58.434,58.678,2.483
f1_fuel_2012_12_42_3_6,42,2012,miami fort,oil,bbl,10452.0,5.74686,135.755,151.461,23.623
f1_fuel_2012_12_42_3_7,42,2012,w. h. zimmer,coal,ton,591870.0,23.718,57.323,59.044,2.417
f1_fuel_2012_12_42_3_9,42,2012,w. h. zimmer,oil,bbl,24170.0,5.745348,129.164,110.285,22.481
f1_fuel_2012_12_42_3_10,42,2012,w. c. beckjord,coal,ton,407085.0,24.31,57.512,56.412,2.366
f1_fuel_2012_12_42_3_12,42,2012,w. c. beckjord,oil,bbl,3569.0,5.741988,112.177,196.383,19.536
f1_fuel_2012_12_42_3_13,42,2012,conesville,coal,ton,196428.0,23.212,84.001,80.206,3.619
f1_fuel_2012_12_42_3_14,42,2012,conesville,other,gal,433.0,0.136222,134.547,132.209,23.517
f1_fuel_2012_12_42_3_15,42,2012,conesville,oil,bbl,197.0,5.711496,119.597,42.0,20.94
f1_fuel_2012_12_160_0_1,160,2012,williams,coal,ton,1440510.0,25.044,110.691,112.146,4.517
f1_fuel_2012_12_160_0_3,160,2012,williams,oil,bbl,10657.0,5.816202,131.673,138.929,22.639
f1_fuel_2012_12_191_0_1,191,2012,tecumseh,coal,ton,738318.0,17.828727,33.596,34.051,1.884
f1_fuel_2012_12_191_0_2,191,2012,tecumseh,gas,mcf,110390.0,1.008624,4.148,4.148,4.112
f1_fuel_2012_12_191_0_7,191,2012,lawrence,coal,ton,1819326.0,17.848739,34.138,33.84,1.92
f1_fuel_2012_12_191_0_8,191,2012,lawrence,gas,mcf,53611.0,1.011397,5.318,5.318,5.258
f1_fuel_2012_12_191_0_10,191,2012,hutchinson w/diesel,gas,mcf,722854.0,1.025308,3.64,3.64,3.55
f1_fuel_2012_12_191_0_11,191,2012,hutchinson w/diesel,oil,bbl,34.0,5.790063,73.189,0.0,12.64
f1_fuel_2012_12_191_0_13,191,2012,hutchinson,gas,mcf,19870.0,1.027479,3.973,3.973,3.867
f1_fuel_2012_12_191_0_14,191,2012,hutchinson,oil,bbl,2198.0,5.815553,80.648,140.4,13.868
f1_fuel_2012_12_191_1_1,191,2012,gordon evans ctf,gas,mcf,1973593.0,1.048446,4.531,4.531,4.321
f1_fuel_2012_12_191_1_2,191,2012,gordon evans ctf,oil,bbl,907.0,5.846384,85.0,140.09,14.539
f1_fuel_2012_12_191_1_4,191,2012,spring creek,gas,mcf,1672074.0,1.027002,2.955,2.955,2.877
f1_fuel_2012_12_191_1_7,191,2012,abilene,gas,mcf,29823.0,1.024142,3.681,3.681,3.594
f1_fuel_2012_12_191_1_10,191,2012,jeffrey (jec),coal,ton,5459991.0,16.714093,29.218,29.177,1.77
f1_fuel_2012_12_191_1_11,191,2012,jeffrey (jec),oil,bbl,11072.0,5.834979,122.094,126.029,20.924
f1_fuel_2012_12_191_1_13,191,2012,emporia ctf,gas,mcf,5853967.0,1.010447,3.582,3.582,3.545
f1_fuel_2012_12_80_0_1,80,2012,murray gill,gas,mcf,2206781.0,1.053639,2.996,2.996,2.843
f1_fuel_2012_12_80_0_4,80,2012,gordon evans w/diesl,gas,mcf,5088221.0,1.021488,2.584,2.584,2.53
f1_fuel_2012_12_80_0_5,80,2012,gordon evans w/diesl,oil,bbl,37.0,5.869815,58.103,0.0,9.898
f1_fuel_2012_12_80_0_10,80,2012,lacygne #1 (50%),coal,ton,1102811.0,17.752317,36.248,36.326,2.053
f1_fuel_2012_12_80_0_11,80,2012,lacygne #1 (50%),oil,bbl,8029.0,5.754986,171.608,123.194,29.819
f1_fuel_2012_12_80_0_13,80,2012,lacygne #2 (50%),coal,ton,1331575.0,17.374027,34.361,35.037,1.978
f1_fuel_2012_12_80_0_14,80,2012,lacygne #2 (50%),oil,bbl,1966.0,5.75925,163.204,123.194,28.338
f1_fuel_2012_12_80_1_1,80,2012,jeffrey 20%,coal,ton,1516661.0,16.714092,29.217,29.481,1.77
f1_fuel_2012_12_80_1_2,80,2012,jeffrey 20%,oil,bbl,3076.0,5.835203,122.094,126.029,20.923
f1_fuel_2012_12_80_1_5,80,2012,wolf creek 47%,oil,bbl,3120.0,5.669988,125.378,138.856,22.113
f1_fuel_2012_12_95_0_1,95,2012,r.m. heskett,coal,ton,444462.0,14.196,26.475,25.154,1.863
f1_fuel_2012_12_95_0_2,95,2012,r.m. heskett,coal,ton,2715.0,17.47,28.425,0.0,1.627
f1_fuel_2012_12_95_0_3,95,2012,r.m. heskett,waste,ton,446.0,0.015,43.108,62.245,1.437
f1_fuel_2012_12_95_0_4,95,2012,lewis & clark,coal,ton,247783.0,13.006,21.432,20.915,1.648
f1_fuel_2012_12_95_0_7,95,2012,miles city,gas,mcf,26640.0,1.074,4.408,4.408,4.104
f1_fuel_2012_12_95_0_8,95,2012,miles city,oil,bbl,80.0,5.880000000000001,102.969,102.969,17.554
f1_fuel_2012_12_95_0_10,95,2012,big stone,coal,ton,392002.0,14.674,34.551,35.226,2.355
f1_fuel_2012_12_95_0_13,95,2012,wy gen iii,coal,ton,148234.0,16.011999999999997,15.975,15.975,0.998
f1_fuel_2012_12_95_1_1,95,2012,glendive,gas,mcf,122039.0,1.141,4.56,4.56,3.996
f1_fuel_2012_12_95_1_4,95,2012,coyote,coal,ton,445547.0,14.033999999999999,20.52,20.051,1.462
f1_fuel_2012_12_95_1_5,95,2012,coyote,oil,bbl,1430.0,5.880000000000001,136.149,136.512,23.161
f1_fuel_2012_12_95_2_1,95,2012,r.m. heskett,gas,mcf,677.0,1.1039999999999999,5.039,5.039,4.565
f1_fuel_2012_12_36_0_1,36,2012,east river 6&7,oil,bbl,20572.0,6.249474,0.0,0.0,28.75
f1_fuel_2012_12_36_0_2,36,2012,east river 6&7,gas,mcf,8826522.0,1.03,0.0,0.0,3.85
f1_fuel_2012_12_61_1_5,61,2012,ascutney,oil,bbl,775.0,5.802930000000001,111.857,0.0,19.274
f1_fuel_2012_12_98_0_1,98,2012,boswell,coal,ton,3780305.0,18.104,28.384,28.45,1.568
f1_fuel_2012_12_98_0_2,98,2012,boswell,oil,bbl,3537.0,5.7540000000000004,146.711,147.405,25.5
f1_fuel_2012_12_98_0_3,98,2012,boswell,gas,mcf,148947.0,1.010864,3.243,3.243,3.209
f1_fuel_2012_12_98_0_4,98,2012,laskin,coal,ton,280203.0,17.541999999999998,32.122,31.946,1.831
f1_fuel_2012_12_98_0_5,98,2012,laskin,oil,bbl,470.0,5.7540000000000004,147.386,148.496,25.597
f1_fuel_2012_12_98_0_6,98,2012,laskin,gas,mcf,46159.0,1.022293,3.783,3.783,3.701
f1_fuel_2012_12_98_0_7,98,2012,hibbard,waste,ton,31010.0,0.00563,23.497,23.497,2.087
f1_fuel_2012_12_98_0_9,98,2012,hibbard,gas,mcf,8959.0,1.000011,4.644,4.644,4.64
f1_fuel_2012_12_98_0_13,98,2012,cloquet,other,,2999214.0,0.001422,0.537,0.537,0.377
f1_fuel_2012_12_98_1_1,98,2012,taconite harbor,coal,ton,611166.0,18.266000000000002,33.03,40.281,1.808
f1_fuel_2012_12_98_1_2,98,2012,taconite harbor,oil,bbl,3429.0,5.7540000000000004,140.754,138.444,24.459
f1_fuel_2012_12_17_0_1,17,2012,asheville,oil,bbl,8482.0,5.797554,118.251,130.8,20.397
f1_fuel_2012_12_17_0_2,17,2012,asheville,coal,ton,815705.0,25.356,92.867,92.566,3.663
f1_fuel_2012_12_17_0_4,17,2012,cape fear,oil,bbl,3455.0,5.817,118.991,138.71,20.456
f1_fuel_2012_12_17_0_5,17,2012,cape fear,coal,ton,229383.0,23.73,78.522,75.787,3.309
f1_fuel_2012_12_17_0_7,17,2012,h.f. lee,oil,bbl,12760.0,5.880000000000001,125.434,205.75,21.332
f1_fuel_2012_12_17_0_8,17,2012,h.f. lee,coal,ton,359468.0,24.45,83.533,80.896,3.417
f1_fuel_2012_12_17_0_10,17,2012,mayo,oil,bbl,32255.0,5.7945720000000005,130.567,132.23,22.533
f1_fuel_2012_12_17_0_11,17,2012,mayo,coal,ton,1347654.0,24.46,93.524,89.921,3.824
f1_fuel_2012_12_17_0_13,17,2012,h.b. robinson,oil,bbl,3560.0,5.793228,141.24,145.63,24.38
f1_fuel_2012_12_17_0_14,17,2012,h.b. robinson,coal,ton,98417.0,23.754,137.522,222.696,5.79
f1_fuel_2012_12_17_1_1,17,2012,roxboro,oil,bbl,34648.0,5.80209,129.041,130.8,22.241
f1_fuel_2012_12_17_1_2,17,2012,roxboro,coal,ton,5744977.0,24.36,89.519,89.643,3.675
f1_fuel_2012_12_17_1_4,17,2012,l.v. sutton,oil,bbl,21954.0,5.782392,133.089,134.98,23.016
f1_fuel_2012_12_17_1_5,17,2012,l.v. sutton,coal,ton,603818.0,24.836000000000002,122.051,123.686,4.914
f1_fuel_2012_12_17_2_1,17,2012,asheville,oil,bbl,55728.0,5.799402000000001,111.073,130.8,19.152
f1_fuel_2012_12_17_2_2,17,2012,asheville,gas,mcf,2090640.0,1.013,4.855,0.0,4.788
f1_fuel_2012_12_17_2_4,17,2012,blewett,oil,bbl,1237.0,5.900664,74.013,118.14,12.543
f1_fuel_2012_12_17_2_7,17,2012,cape fear,oil,bbl,493.0,5.881428,120.698,138.71,20.522
f1_fuel_2012_12_17_2_10,17,2012,darlington,oil,bbl,6992.0,5.828466000000001,84.313,0.0,14.466
f1_fuel_2012_12_17_2_11,17,2012,darlington,gas,mcf,1317477.0,1.013,4.535,0.0,4.478
f1_fuel_2012_12_17_2_13,17,2012,h. f. lee,oil,bbl,6958.0,5.812842,107.8,205.75,18.545
f1_fuel_2012_12_17_2_14,17,2012,h. f. lee,gas,mcf,2500879.0,1.0150000000000001,10.022,0.0,9.871
f1_fuel_2012_12_17_3_4,17,2012,smith energy complex,oil,bbl,910.0,5.976012,76.537,-91.9,12.807
f1_fuel_2012_12_17_3_5,17,2012,smith energy complex,gas,mcf,71097189.0,1.014,4.855,0.0,4.79
f1_fuel_2012_12_17_3_8,17,2012,h.b. robinson,gas,mcf,9298.0,1.012,4.447,0.0,4.393
f1_fuel_2012_12_17_3_10,17,2012,l.v. sutton,oil,bbl,915.0,5.788902,130.391,134.98,22.524
f1_fuel_2012_12_17_3_13,17,2012,wayne,oil,bbl,25347.0,5.833884,97.4,131.09,16.696
f1_fuel_2012_12_17_3_14,17,2012,wayne,gas,mcf,8786619.0,1.0150000000000001,5.054,0.0,4.981
f1_fuel_2012_12_17_4_1,17,2012,w. h. weatherspoon,oil,bbl,2782.0,5.879538,114.094,128.53,19.405
f1_fuel_2012_12_51_0_1,51,2012,riverton (7&8),coal,ton,73509.0,18.618,47.302,45.747,2.541
f1_fuel_2012_12_51_0_2,51,2012,riverton (7&8),gas,mcf,101833.0,1.0330000000000001,4.156,4.121,4.022
f1_fuel_2012_12_51_0_4,51,2012,riverton (9-12),gas,mcf,2085866.0,1.038,6.115,6.114,5.891
f1_fuel_2012_12_51_0_7,51,2012,asbury,coal,ton,737213.0,17.618000000000002,42.201,40.902,2.395
f1_fuel_2012_12_51_0_8,51,2012,asbury,oil,bbl,1733.0,5.855178,133.649,132.816,22.826
f1_fuel_2012_12_51_0_10,51,2012,energy center,gas,mcf,915046.0,1.027,4.201,4.198,4.091
f1_fuel_2012_12_51_0_11,51,2012,energy center,oil,bbl,1703.0,5.6275379999999995,89.63,89.571,15.927
f1_fuel_2012_12_51_0_13,51,2012,iatan (1&2),coal,ton,717355.0,17.478,30.777,29.945,1.761
f1_fuel_2012_12_51_0_14,51,2012,iatan (1&2),oil,bbl,3156.0,5.749926,131.129,131.129,22.805
f1_fuel_2012_12_51_1_1,51,2012,state line,gas,mcf,115495.0,1.0610000000000002,4.401,4.39,4.148
f1_fuel_2012_12_51_1_2,51,2012,state line,oil,bbl,117.0,5.623926,67.909,67.909,12.075
f1_fuel_2012_12_51_1_4,51,2012,sl combined cycle,gas,mcf,8302988.0,1.047,4.413,4.412,4.217
f1_fuel_2012_12_51_1_7,51,2012,slcc tolling,gas,mcf,124.0,1.0399999999999998,3.266,3.266,3.14
f1_fuel_2012_12_51_1_10,51,2012,plum point,coal,ton,142021.0,17.6,31.759,30.341,1.804
f1_fuel_2012_12_51_1_11,51,2012,plum point,oil,bbl,2020.0,5.837202,129.686,124.222,22.217
f1_fuel_2012_12_89_0_2,89,2012,blount station,gas,mcf,729548.0,1.024,2.95,2.95,2.88
f1_fuel_2012_12_89_0_4,89,2012,west campus,gas,mcf,2705588.0,1.0230000000000001,3.984,3.984,3.895
f1_fuel_2012_12_89_0_7,89,2012,columbia 1,coal,ton,492112.0,17.215999999999998,29.063,28.842,1.688
f1_fuel_2012_12_89_0_9,89,2012,columbia 1,oil,bbl,982.0,5.91738,129.324,132.426,21.855
f1_fuel_2012_12_89_0_10,89,2012,columbia 2,coal,ton,477982.0,17.21,29.062,28.842,1.689
f1_fuel_2012_12_89_0_12,89,2012,columbia 2,oil,bbl,1245.0,5.91738,130.672,132.426,22.083
f1_fuel_2012_12_89_0_13,89,2012,columbia total,coal,ton,970094.0,17.212000000000003,29.062,28.842,1.688
f1_fuel_2012_12_89_0_15,89,2012,columbia total,oil,bbl,2227.0,5.91738,130.078,132.426,21.982
f1_fuel_2012_12_89_1_1,89,2012,m34/marinette,gas,mcf,228290.0,1.027,4.386,4.386,4.272
f1_fuel_2012_12_89_1_5,89,2012,portable generators,oil,bbl,946.0,5.861435999999999,173.686,180.938,29.632
f1_fuel_2012_12_89_1_8,89,2012,nine springs,gas,mcf,5740.0,1.026,3.804,3.804,3.707
f1_fuel_2012_12_89_1_11,89,2012,sycamore-2 units,gas,mcf,41003.0,1.0250000000000001,4.878,4.878,4.759
f1_fuel_2012_12_89_1_14,89,2012,fitchburg-2 units,gas,mcf,69264.0,1.024,5.764,5.764,5.627
f1_fuel_2012_12_89_2_8,89,2012,elm road 1,coal,ton,17017.0,26.012,92.237,92.23,3.546
f1_fuel_2012_12_89_2_11,89,2012,elm road 2,coal,ton,45699.0,25.966,87.721,92.23,3.378
f1_fuel_2012_12_89_2_13,89,2012,elm road total,coal,ton,62715.0,25.98,88.947,92.23,3.424
f1_fuel_2012_12_89_2_15,89,2012,elm road total,gas,mcf,14372.0,1.016,8.171,8.171,8.046
f1_fuel_2012_12_196_0_1,196,2012,juneau county 31,oil,bbl,2377.0,5.796,129.1,147.99,22.27
f1_fuel_2012_12_266_0_1,266,2012,newton,coal,ton,3271154.0,17.7,42.369,42.617,2.394
f1_fuel_2012_12_266_0_2,266,2012,newton,oil,bbl,11442.0,5.755134,136.98,138.475,23.801
f1_fuel_2012_12_266_0_4,266,2012,coffeen,coal,ton,3036335.0,17.715999999999998,40.98,41.85,2.313
f1_fuel_2012_12_266_0_5,266,2012,coffeen,oil,bbl,10536.0,5.7540000000000004,141.931,144.103,24.666
f1_fuel_2012_12_266_0_7,266,2012,gibson city,gas,mcf,767744.0,1.006,3.15,3.15,3.134
f1_fuel_2012_12_266_0_10,266,2012,joppa 7b,gas,mcf,179930.0,1.003,5.09,5.09,5.076
f1_fuel_2012_12_266_0_13,266,2012,grand tower,gas,mcf,9223849.0,1.021,3.6,3.6,3.528
f1_fuel_2012_12_266_1_1,266,2012,elgin,gas,mcf,1334313.0,1.014,4.52,4.52,4.459
f1_fuel_2012_12_50_0_1,50,2012,"electric energy, inc",coal,ton,3981429.0,17.222,39.193,38.682,2.23
f1_fuel_2012_12_150_0_1,150,2012,colstrip 1 & 2,coal,ton,905093.0,17.198,39.871,37.153,2.318
f1_fuel_2012_12_150_0_4,150,2012,colstrip 3 & 4,coal,ton,1509826.0,16.97,23.224,19.914,1.369
f1_fuel_2012_12_150_0_7,150,2012,encogen,gas,mcf,995015.0,1.032,7.102,7.102,6.881
f1_fuel_2012_12_150_0_10,150,2012,frederickson 1,gas,mcf,1218529.0,1.032,5.857,5.857,5.675
f1_fuel_2012_12_150_0_13,150,2012,goldendale,gas,mcf,6364557.0,1.032,6.506,6.506,6.305
f1_fuel_2012_12_150_1_1,150,2012,mint farm,gas,mcf,7787711.0,1.032,6.583,6.583,6.379
f1_fuel_2012_12_150_1_4,150,2012,sumas,gas,mcf,1841152.0,1.032,6.549,6.549,6.346
f1_fuel_2012_12_150_1_7,150,2012,ferndale,gas,mcf,17385.0,1.032,17.922,17.922,17.366
f1_fuel_2012_12_150_1_10,150,2012,whitehorn,gas,mcf,493323.0,1.032,7.855,7.855,7.612
f1_fuel_2012_12_150_1_11,150,2012,whitehorn,oil,bbl,2726.0,5.922,75.853,146.05,12.809
f1_fuel_2012_12_150_1_13,150,2012,frederickson,gas,mcf,579887.0,1.032,8.341,8.341,8.083
f1_fuel_2012_12_150_1_14,150,2012,frederickson,oil,bbl,707.0,5.838000000000001,88.089,148.382,15.089
f1_fuel_2012_12_150_2_1,150,2012,fredonia 1&2,gas,mcf,208399.0,1.032,9.911,9.911,9.603
f1_fuel_2012_12_150_2_2,150,2012,fredonia 1&2,oil,bbl,5651.0,5.880000000000001,121.635,146.747,20.686
f1_fuel_2012_12_150_2_4,150,2012,fredonia 3&4,gas,mcf,253417.0,1.032,11.264,11.264,10.915
f1_fuel_2012_12_150_2_5,150,2012,fredonia 3&4,oil,bbl,1590.0,5.880000000000001,122.488,146.747,20.831
f1_fuel_2012_12_44_0_1,44,2012,belle river (total),coal,ton,4135377.0,18.33,42.301,44.576,2.308
f1_fuel_2012_12_44_0_2,44,2012,belle river (total),oil,bbl,31925.0,5.7901620000000005,126.701,127.907,21.882
f1_fuel_2012_12_44_0_4,44,2012,belle river (deco),coal,ton,3365686.0,18.336000000000002,41.546,43.966,2.267
f1_fuel_2012_12_44_0_5,44,2012,belle river (deco),oil,bbl,25986.0,5.794404,126.697,128.166,21.882
f1_fuel_2012_12_44_0_10,44,2012,fermi 2,nuclear,mwdth,680232.0,0.081926,48.93,0.0,0.597
f1_fuel_2012_12_44_0_13,44,2012,monroe,coal,ton,7913905.0,19.972,58.822,62.18,2.944
f1_fuel_2012_12_44_0_14,44,2012,monroe,oil,bbl,40385.0,5.78487,128.394,128.646,22.195
f1_fuel_2012_12_44_1_1,44,2012,greenwood ec,oil,bbl,3196.0,5.794404,111.881,122.829,19.253
f1_fuel_2012_12_44_1_2,44,2012,greenwood ec,oil,bbl,388.0,6.0994079999999995,57.806,51.796,9.477
f1_fuel_2012_12_44_1_3,44,2012,greenwood ec,gas,mcf,7212250.0,1.016,3.41,3.493,3.354
f1_fuel_2012_12_44_1_4,44,2012,trenton channel pp,coal,ton,1929166.0,18.966,52.652,56.085,2.785
f1_fuel_2012_12_44_1_5,44,2012,trenton channel pp,oil,bbl,7322.0,5.772857999999999,128.403,131.422,22.166
f1_fuel_2012_12_44_1_7,44,2012,river rouge,coal,ton,1231282.0,18.322000000000003,51.735,56.1,2.818
f1_fuel_2012_12_44_1_8,44,2012,river rouge,gas,mcf,1090039.0,1.019,3.455,3.446,3.391
f1_fuel_2012_12_44_2_1,44,2012,northeast,oil,bbl,3535.0,5.78508,121.563,118.249,21.013
f1_fuel_2012_12_44_2_2,44,2012,northeast,gas,mcf,14240.0,1.026,7.216,7.332,7.033
f1_fuel_2012_12_44_2_4,44,2012,placid,oil,bbl,1198.0,5.7980160000000005,113.324,121.484,19.545
f1_fuel_2012_12_44_2_7,44,2012,harbor beach,coal,ton,43846.0,22.637999999999998,64.316,75.411,2.758
f1_fuel_2012_12_44_2_8,44,2012,harbor beach,oil,bbl,4217.0,5.786214,127.399,128.585,22.018
f1_fuel_2012_12_44_2_10,44,2012,st. clair pp,coal,ton,3165142.0,18.988000000000003,45.77,48.043,2.407
f1_fuel_2012_12_44_2_11,44,2012,st. clair pp,oil,bbl,22130.0,5.79054,127.742,127.266,22.058
f1_fuel_2012_12_44_2_13,44,2012,st. clair pp(cont'd),gas,mcf,294418.0,1.008,6.156,6.183,6.101
f1_fuel_2012_12_44_3_1,44,2012,putnam,oil,bbl,1657.0,5.7852060000000005,130.508,132.243,22.559
f1_fuel_2012_12_44_3_4,44,2012,superior,oil,bbl,176.0,5.778192,106.522,123.039,18.435
f1_fuel_2012_12_44_3_7,44,2012,enrico fermi,oil,bbl,4223.0,5.734386,128.322,131.528,22.378
f1_fuel_2012_12_44_3_10,44,2012,hancock,gas,mcf,45035.0,1.024,6.475,7.297,6.324
f1_fuel_2012_12_44_3_13,44,2012,river rouge,oil,bbl,629.0,5.746986000000001,124.942,126.706,21.74
f1_fuel_2012_12_44_4_1,44,2012,belle river,oil,bbl,956.0,5.774748000000001,125.254,123.844,21.69
f1_fuel_2012_12_44_4_4,44,2012,dayton,oil,bbl,454.0,5.79432,120.674,122.274,20.826
f1_fuel_2012_12_44_4_7,44,2012,slocum,oil,bbl,985.0,5.71767,115.219,119.93,20.151
f1_fuel_2012_12_44_4_10,44,2012,colfax,oil,bbl,1217.0,5.7746640000000005,121.042,125.903,20.961
f1_fuel_2012_12_44_4_13,44,2012,wilmont,oil,bbl,1409.0,5.784828,123.186,120.343,21.295
f1_fuel_2012_12_44_5_1,44,2012,monroe,oil,bbl,643.0,5.7929759999999995,125.148,128.646,21.603
f1_fuel_2012_12_44_5_4,44,2012,greenwood,gas,mcf,1235957.0,1.017,3.833,3.493,3.771
f1_fuel_2012_12_44_5_7,44,2012,oliver,oil,bbl,2016.0,5.790246000000001,119.199,140.655,20.586
f1_fuel_2012_12_44_5_10,44,2012,st. clair,gas,mcf,5319.0,1.008,5.906,6.183,5.859
f1_fuel_2012_12_44_5_11,44,2012,st. clair,oil,bbl,324.0,5.813262,126.034,127.266,21.68
